maand	dag	jaar_vanaf	jaar_tot	code_bisdom	prioriteit	soort_feest	naam_lang	naam_kort	liturgische_tijd	liturgische_kleur	code_eigen	code_gem	code_dag	paginanummers
A	0	1970	2300	65535	20		Eerste zondag van de advent		a	p			001	[]
A	1	1970	2300	65535	130		Maandag in de eerste week van de advent		a	p			002	[]
A	2	1970	2300	65535	130		Dinsdag in de eerste week van de advent		a	p			003	[]
A	3	1970	2300	65535	130		Woensdag in de eerste week van de advent		a	p			004	[]
A	4	1970	2300	65535	130		Donderdag in de eerste week van de advent		a	p			005	[]
A	5	1970	2300	65535	130		Vrijdag in de eerste week van de advent		a	p			006	[]
A	6	1970	2300	65535	130		Zaterdag in de eerste week van de advent		a	p			007	[]
A	7	1970	2300	65535	20		Tweede zondag van de advent		a	p			008	[]
A	8	1970	2300	65535	130		Maandag in de tweede week van de advent		a	p			009	[]
A	9	1970	2300	65535	130		Dinsdag in de tweede week van de advent		a	p			010	[]
A	10	1970	2300	65535	130		Woensdag in de tweede week van de advent		a	p			011	[]
A	11	1970	2300	65535	130		Donderdag in de tweede week van de advent		a	p			012	[]
A	12	1970	2300	65535	130		Vrijdag in de tweede week van de advent		a	p			013	[]
A	13	1970	2300	65535	130		Zaterdag in de tweede week van de advent		a	p			014	[]
A	14	1970	2300	65535	20		Derde zondag van de advent		a	o			015	[]
A	15	1970	2300	65535	130		Maandag in de derde week van de advent		a	p			016	[]
A	16	1970	2300	65535	130		Dinsdag in de derde week van de advent		a	p			017	[]
A	17	1970	2300	65535	130		Woensdag in de derde week van de advent		a	p			018	[]
A	18	1970	2300	65535	130		Donderdag in de derde week van de advent		a	p			019	[]
A	19	1970	2300	65535	130		Vrijdag in de derde week van de advent		a	p			020	[]
A	21	1970	2300	65535	20		Vierde zondag van de advent		b	p	990		021	[]
A	20	1970	2300	65535	135		zaterdag 3						159	[]
A	22	1970	2300	65535	135		maandag 4						161	[]
A	23	1970	2300	65535	135		dinsdag 4						162	[]
A	24	1970	2300	65535	135		woensdag 4						163	[]
A	25	1970	2300	65535	135		donderdag 4						164	[]
A	26	1970	2300	65535	135		vrijdag 4						165	[]
A	27	1970	2300	65535	135		zaterdag 4						166	[]
A	28	1970	2300	65535	135		zondag 5						167	[]
A	29	1970	2300	65535	135		maandag 5						168	[]
A	30	1970	2300	65535	135		dinsdag 5						169	[]
A	31	1970	2300	65535	135		woensdag 5						170	[]
A	32	1970	2300	65535	135		donderdag 5						171	[]
A	33	1970	2300	65535	135		vrijdag 5						172	[]
A	34	1970	2300	65535	135		zaterdag 5						173	[]
N	29	1970	2300	65535	135		maandag 5						168	[]
N	30	1970	2300	65535	135		dinsdag 5						169	[]
N	31	1970	2300	65535	135		woensdag 5						170	[]
N	32	1970	2300	65535	135		donderdag 5						171	[]
N	33	1970	2300	65535	135		vrijdag 5						172	[]
N	34	1970	2300	65535	135		zaterdag 5						173	[]
N	35	1970	2300	65535	135		zondag 6						174	[]
N	36	1970	2300	65535	135		maandag 6						175	[]
N	37	1970	2300	65535	135		dinsdag 6						176	[]
N	38	1970	2300	65535	135		woensdag 6						177	[]
N	39	1970	2300	65535	135		donderdag 6						178	[]
N	40	1970	2300	65535	135		vrijdag 6						179	[]
N	41	1970	2300	65535	135		zaterdag 6						180	[]
N	42	1970	2300	65535	135		zondag 7						181	[]
N	43	1970	2300	65535	135		maandag 7						182	[]
N	44	1970	2300	65535	135		dinsdag 7						183	[]
N	45	1970	2300	65535	135		woensdag 7						184	[]
N	46	1970	2300	65535	135		donderdag 7						185	[]
N	47	1970	2300	65535	135		vrijdag 7						186	[]
N	48	1970	2300	65535	135		zaterdag 7						187	[]
12	17	1970	2300	65535	90	a	17 december		b	p	022			[]
12	18	1970	2300	65535	90	a	18 december		b	p	023			[]
12	19	1970	2300	65535	90	a	19 december		b	p	024			[]
12	20	1970	2300	65535	90	a	20 december		b	p	025			[]
12	21	1970	2300	65535	90	a	21 december		b	p	026			[]
12	22	1970	2300	65535	90	a	22 december		b	p	027			[]
12	23	1970	2300	65535	90	a	23 december		b	p	028			[]
12	24	1970	2300	65535	90	a	24 december		b	p	029			[]
12	24	1970	2300	65535	90	h	Kerstmis: Vigiliemis	Kerst: Vigiliemis	b	w	596			[]
12	24	1970	2300	65535	90	h	Kerstmis: Nachtmis	Kerst: Nachtmis	b	w	599			[]
12	25	1970	2300	65535	19	h	Kerstmis - Dagmis	Kerstmis - Dagmis	k	w	030			[]
12	25	1970	2300	65535	19	h	Kerstmis: Dageraadsmis	Kerstmis: Dageraadsmis	k	w	595			[]
X	1	1970	2300	65535	60	f	Heilige Familie, Jezus, Maria en Jozef	Heilige Familie	k	w	031			[]
12	26	1970	2300	65535	70	f	Heilige Stefanus, eerste martelaar	Heilige Stefanus	k	r	032			[]
12	27	1970	2300	65535	70	f	Heilige Johannes, apostel en evangelist (patroon van het bisdom 's-Hertogenbosch)	Heilige Johannes	k	w	033			[]
12	28	1970	2300	65535	70	f	HH. Onnozele kinderen, martelaren	HH. Onnozele kinderen	k	r	034			[]
12	29	1970	2300	65535	90		Vijfde dag onder het Octaaf van Kerstmis	Vijfde dag kerstoctaaf	k	w	035			[]
12	30	1970	2300	65535	90		Zesde dag onder het Octaaf van Kerstmis	Zesde dag kerstoctaaf	k	w	036			[]
12	31	1970	2300	65535	90		Zevende dag onder het Octaaf van Kerstmis	Zevende dag kerstoctaaf	k	w	037			[]
1	1	1970	2300	65535	30	h	Heilige Maria, Moeder van God	Heilige Maria	k	w	038	902		[]
1	2	1970	2300	65535	134		2 januari		k	w	039			[]
1	3	1970	2300	65535	134		3 januari		k	w	040			[]
1	4	1970	2300	65535	134		4 januari		k	w	041			[]
1	5	1970	2300	65535	134		5 januari		k	w	042			[]
1	6	1970	2300	65535	134		6 januari		k	w	043			[]
1	7	1970	2300	65535	134		7 januari		k	w	044			[]
X	2	1970	2300	65535	20	h	Openbaring des Heren	Openbaring des Heren	l	w	045			[]
X	3	1970	2300	65535	132		Maandag na Openbaring des Heren		l	w			046	[]
X	4	1970	2300	65535	132		Dinsdag na Openbaring des Heren		l	w			047	[]
X	5	1970	2300	65535	132		Woensdag na Openbaring des Heren		l	w			048	[]
X	6	1970	2300	65535	132		Donderdag na Openbaring des Heren		l	w			049	[]
X	7	1970	2300	65535	132		Vrijdag na Openbaring des Heren		l	w			050	[]
X	8	1970	2300	65535	132		Zaterdag na Openbaring des Heren		l	w			051	[]
X	9	1970	2300	65535	50	f	Doop van de Heer	Doop van de Heer	l	w	052			[]
P	-46	1970	2300	65535	20		Aswoensdag	Aswoensdag	v	p	053			[]
P	-45	1970	2300	65535	90		Donderdag na Aswoensdag		v	p			054	[]
P	-44	1970	2300	65535	90		Vrijdag na Aswoensdag		v	p			055	[]
P	-43	1970	2300	65535	90		Zaterdag na Aswoensdag		v	p			056	[]
P	-42	1970	2300	65535	20		Eerste zondag in de veertigdagentijd		v	p			057	[]
P	-41	1970	2300	65535	90		Maandag in de eerste week van de veertigdagentijd		v	p			058	[]
P	-40	1970	2300	65535	90		Dinsdag in de eerste week van de veertigdagentijd		v	p			059	[]
P	-39	1970	2300	65535	90		Woensdag in de eerste week van de veertigdagentijd		v	p			060	[]
P	-38	1970	2300	65535	90		Donderdag in de eerste week van de veertigdagentijd		v	p			061	[]
P	-37	1970	2300	65535	90		Vrijdag in de eerste week van de veertigdagentijd		v	p			062	[]
P	-36	1970	2300	65535	90		Zaterdag in de eerste week van de veertigdagentijd		v	p			063	[]
P	-35	1970	2300	65535	20		Tweede zondag in de veertigdagentijd		v	p			064	[]
P	-34	1970	2300	65535	90		Maandag in de tweede week van de veertigdagentijd		v	p			065	[]
P	-33	1970	2300	65535	90		Dinsdag in de tweede week van de veertigdagentijd		v	p			066	[]
P	-32	1970	2300	65535	90		Woensdag in de tweede week van de veertigdagentijd		v	p			067	[]
P	-31	1970	2300	65535	90		Donderdag in de tweede week van de veertigdagentijd		v	p			068	[]
P	-30	1970	2300	65535	90		Vrijdag in de tweede week van de veertigdagentijd		v	p			069	[]
P	-29	1970	2300	65535	90		Zaterdag in de tweede week van de veertigdagentijd		v	p			070	[]
P	-28	1970	2300	65535	20		Derde zondag in de veertigdagentijd		v	p			071	[]
P	-27	1970	2300	65535	90		Maandag in de derde week van de veertigdagentijd		v	p			072	[]
P	-26	1970	2300	65535	90		Dinsdag in de derde week van de veertigdagentijd		v	p			073	[]
P	-25	1970	2300	65535	90		Woensdag in de derde week van de veertigdagentijd		v	p			074	[]
P	-24	1970	2300	65535	90		Donderdag in de derde week van de veertigdagentijd		v	p			075	[]
P	-23	1970	2300	65535	90		Vrijdag in de derde week van de veertigdagentijd		v	p			076	[]
P	-22	1970	2300	65535	90		Zaterdag in de derde week van de veertigdagentijd		v	p			077	[]
P	-21	1970	2300	65535	20		Vierde zondag in de veertigdagentijd		v	o			078	[]
P	-20	1970	2300	65535	90		Maandag in de vierde week van de veertigdagentijd		v	p			079	[]
P	-19	1970	2300	65535	90		Dinsdag in de vierde week van de veertigdagentijd		v	p			080	[]
P	-18	1970	2300	65535	90		Woensdag in de vierde week van de veertigdagentijd		v	p			081	[]
P	-17	1970	2300	65535	90		Donderdag in de vierde week van de veertigdagentijd		v	p			082	[]
P	-16	1970	2300	65535	90		Vrijdag in de vierde week van de veertigdagentijd		v	p			083	[]
P	-15	1970	2300	65535	90		Zaterdag in de vierde week van de veertigdagentijd		v	p			084	[]
P	-14	1970	2300	65535	20		Vijfde zondag in de veertigdagentijd		v	p			085	[]
P	-13	1970	2300	65535	90		Maandag in de vijfde week van de veertigdagentijd		v	p			086	[]
P	-12	1970	2300	65535	90		Dinsdag in de vijfde week van de veertigdagentijd		v	p			087	[]
P	-11	1970	2300	65535	90		Woensdag in de vijfde week van de veertigdagentijd		v	p			088	[]
P	-10	1970	2300	65535	90		Donderdag in de vijfde week van de veertigdagentijd		v	p			089	[]
P	-9	1970	2300	65535	90		Vrijdag in de vijfde week van de veertigdagentijd		v	p			090	[]
P	-8	1970	2300	65535	90		Zaterdag in de vijfde week van de veertigdagentijd		v	p			091	[]
P	-7	1970	2300	65535	20	h	Palm- en passiezondag	Palm- en passiezondag	v	r	092			[]
P	-6	1970	2300	65535	20		Maandag in de Goede Week		v	p	093			[]
P	-5	1970	2300	65535	20		Dinsdag in de Goede Week		v	p	094			[]
P	-4	1970	2300	65535	20		Woensdag in de Goede Week		v	p	095			[]
P	-3	1970	2300	65535	20		Witte Donderdag		v	w	598			[]
P	-2	1970	2300	65535	10		Goede Vrijdag	Goede Vrijdag	v	r	097			[]
P	-1	1970	2300	65535	10	h	Paaswake	Paaswake	v	w	597			[]
P	0	1970	2300	65535	10		Paaszondag - Verrijzenis van de Heer	Paaszondag	p	w	099			[]
P	1	1970	2300	65535	20		Maandag onder het octaaf van Pasen	Maandag onder het paasoctaaf	p	w	100			[]
P	2	1970	2300	65535	20		Dinsdag onder het octaaf van Pasen	Dinsdag onder het paasoctaaf	p	w	101			[]
P	3	1970	2300	65535	20		Woensdag onder het octaaf van Pasen	Woensdag onder het paasoctaaf	p	w	102			[]
P	4	1970	2300	65535	20		Donderdag onder het octaaf van Pasen	Donderdag onder het paasoctaaf	p	w	103			[]
P	5	1970	2300	65535	20		Vrijdag onder het octaaf van Pasen	Vrijdag onder het paasoctaaf	p	w	104			[]
P	6	1970	2300	65535	20		Zaterdag onder het octaaf van Pasen	Zaterdag onder het paasoctaaf	p	w	105			[]
P	7	1970	2300	65535	20		Tweede zondag van Pasen		p	w			106	[]
P	8	1970	2300	65535	130		Maandag in de tweede week van Pasen		p	w			107	[]
P	9	1970	2300	65535	130		Dinsdag in de tweede week van Pasen		p	w			108	[]
P	10	1970	2300	65535	130		Woensdag in de tweede week van Pasen		p	w			109	[]
P	11	1970	2300	65535	130		Donderdag in de tweede week van Pasen		p	w			110	[]
P	12	1970	2300	65535	130		Vrijdag in de tweede week van Pasen		p	w			111	[]
P	13	1970	2300	65535	130		Zaterdag in de tweede week van Pasen		p	w			112	[]
P	14	1970	2300	65535	20		Derde zondag van Pasen		p	w			113	[]
P	15	1970	2300	65535	130		Maandag in de derde week van Pasen		p	w			114	[]
P	16	1970	2300	65535	130		Dinsdag in de derde week van Pasen		p	w			115	[]
P	17	1970	2300	65535	130		Woensdag in de derde week van Pasen		p	w			116	[]
P	18	1970	2300	65535	130		Donderdag in de derde week van Pasen		p	w			117	[]
P	19	1970	2300	65535	130		Vrijdag in de derde week van Pasen		p	w			118	[]
P	20	1970	2300	65535	130		Zaterdag in de derde week van Pasen		p	w			119	[]
P	21	1970	2300	65535	20		Vierde zondag van Pasen		p	w			120	[]
P	22	1970	2300	65535	130		Maandag in de vierde week van Pasen		p	w			121	[]
P	23	1970	2300	65535	130		Dinsdag in de vierde week van Pasen		p	w			122	[]
P	24	1970	2300	65535	130		Woensdag in de vierde week van Pasen		p	w			123	[]
P	25	1970	2300	65535	130		Donderdag in de vierde week van Pasen		p	w			124	[]
P	26	1970	2300	65535	130		Vrijdag in de vierde week van Pasen		p	w			125	[]
P	27	1970	2300	65535	130		Zaterdag in de vierde week van Pasen		p	w			126	[]
P	28	1970	2300	65535	20		Vijfde zondag van Pasen		p	w			127	[]
P	29	1970	2300	65535	130		Maandag in de vijfde week van Pasen		p	w			128	[]
P	30	1970	2300	65535	130		Dinsdag in de vijfde week van Pasen		p	w			129	[]
P	31	1970	2300	65535	130		Woensdag in de vijfde week van Pasen		p	w			130	[]
P	32	1970	2300	65535	130		Donderdag in de vijfde week van Pasen		p	w			131	[]
P	33	1970	2300	65535	130		Vrijdag in de vijfde week van Pasen		p	w			132	[]
P	34	1970	2300	65535	130		Zaterdag in de vijfde week van Pasen		p	w			133	[]
P	35	1970	2300	65535	20		Zesde zondag van Pasen		p	w			134	[]
P	36	1970	2300	65535	130		Maandag in de zesde week van Pasen		p	w			135	[]
P	37	1970	2300	65535	130		Dinsdag in de zesde week van Pasen		p	w			136	[]
P	38	1970	2300	65535	130		Woensdag in de zesde week van Pasen		p	w			137	[]
P	39	1970	2300	65535	20	h	Hemelvaart van de Heer	Hemelvaart	p	w	138			[]
P	40	1970	2300	65535	130		Vrijdag in de zesde week van Pasen		p	w			139	[]
P	41	1970	2300	65535	130		Zaterdag in de zesde week van Pasen		p	w			140	[]
P	42	1970	2300	65535	20		Zevende zondag van Pasen		p	w			141	[]
P	43	1970	2300	65535	130		Maandag in de zevende week van Pasen		p	w			142	[]
P	44	1970	2300	65535	130		Dinsdag in de zevende week van Pasen		p	w			143	[]
P	45	1970	2300	65535	130		Woensdag in de zevende week van Pasen		p	w			144	[]
P	46	1970	2300	65535	130		Donderdag in de zevende week van Pasen		p	w			145	[]
P	47	1970	2300	65535	130		Vrijdag in de zevende week van Pasen		p	w			146	[]
P	48	1970	2300	65535	130		Zaterdag in de zevende week van Pasen		p	w			147	[]
P	49	1970	2300	65535	20	h	Pinksteren	Pinksteren	p	r	148			[]
P	50	1970	2300	65535	100	g	Maria, Moeder van de Kerk	Maria, Moeder van de Kerk		w	576	902		[]
P	53	1970	2300	65535	50	f	Nederland: Onze Heer Jezus Christus, eeuwige Hogepriester	Nederland: Christus, Hogepriester		w	567			[]
P	56	1970	2300	65535	30	h	Heilige Drieëenheid	Heilige Drieëenheid		w	149			[]
P	60	1970	2300	65535	30	h	Buiten Nederland: Sacramentsdag	Buiten Nederland: Sacramentsdag		w	150			[]
P	63	1970	2300	65535	30	h	Nederland: Sacramentsdag	Nederland: Sacramentsdag		w	150			[]
P	68	1970	2300	65535	30	h	Heilig Hart van Jezus	Heilig Hart		w	151			[]
A	-7	1970	2300	65535	30	h	Christus, Koning van het heelal	Christus Koning		w	152			[]
1	2	1970	2300	65535	100	g	HH. Basilius de Grote en Gregorius van Nazianze, bisschoppen en kerkleraren	HH. Basilius de Grote en Gregorius van Nazianze		w	200	908 910		[]
1	3	1970	2300	65535	120		De heilige Naam Jezus	De heilige Naam Jezus		w	546			[]
1	5	1970	2300	65535	120		Roermond: H. Gerlach, kluizenaar	Roermond: H. Gerlach		w	203	920		[]
1	5	1970	2300	65535	120		Roermond: H. Karel van Sint Andries, priester	Roermond: H. Karel van Sint Andries		w	204	909 920		[]
1	7	1970	2300	65535	120		H. Raimundus van Penyafort, priester	H. Raimundus van Penyafort		w	205	909		[]
1	13	1970	2300	65535	120		H. Hilarius, bisschop en kerkleraar	H. Hilarius		w	207	908 910		[]
1	14	1970	2300	65535	120		Breda: Z. Petrus Donders, priester	Breda: Z. Petrus Donders		w	208	909 923		[]
1	14	1970	2300	65535	110	g	's-Hertogenbosch: Z. Petrus Donders, priester	's-Hertogenbosch: Z. Petrus Donders		w	208	909 923		[]
1	15	1970	2300	65535	110	g	Roermond: H. Arnold Janssen, priester	Roermond: H. Arnold Janssen		w	210	909 920		[]
1	17	1970	2300	65535	100	g	H. Antonius, abt	H. Antonius		w	211	920		[]
1	20	1970	2300	65535	120		H. Fabianus, paus en martelaar	H. Fabianus		r	212	905 907		[]
1	20	1970	2300	65535	120		H. Sebastianus, martelaar	H. Sebastianus		r	213	905		[]
1	21	1970	2300	65535	100	g	H. Agnes, maagd en martelares	H. Agnes		r	214	906 913		[]
1	22	1970	2300	65535	120		H. Vincentius, diaken en martelaar	H. Vincentius		r	215	905		[]
1	24	1970	2300	65535	100	g	H. Franciscus van Sales, bisschop en kerkleraar	H. Franciscus van Sales		w	216	908 910		[]
1	25	1970	2300	65535	70	f	Bekering van de heilige apostel Paulus	Bekering H. apostel Paulus		w	217	903		[]
1	26	1970	2300	65535	100	g	HH. Timoteüs en Titus, bisschoppen	HH. Timoteüs en Titus		w	218	908		[]
1	27	1970	2300	65535	120		H. Angela Merici, maagd	H. Angela Merici		w	219	912 927		[]
1	28	1970	2300	65535	100	g	H. Thomas van Aquino, priester en kerkleraar	H. Thomas van Aquino		w	220	910		[]
1	31	1970	2300	65535	100	g	H. Johannes Bosco, priester	H. Johannes Bosco		w	223	909 929		[]
2	2	1970	2300	65535	50	f	Opdracht van de Heer in de tempel, Maria Lichtmis	Opdracht v/d Heer in de tempel		w	224			[]
2	3	1970	2300	65535	120		H. Blasius, bisschop en martelaar	H. Blasius		r	225	905 908		[]
2	3	1970	2300	65535	120		H. Ansgarius, bisschop	H. Ansgarius		w	226	908		[]
2	5	1970	2300	65535	100	g	H. Agatha, maagd en martelares	H. Agatha		r	228	906 913		[]
2	6	1970	2300	65535	100	g	HH. Paulus Miki en gezellen, martelaren	HH. Paulus Miki en gezellen		r	229	904		[]
2	6	1970	2300	65535	90		Breda:  H. Amandus, bisschop	Breda:  H. Amandus		w	232	931		[]
2	6	1970	2300	65535	90		Breda: HH. Paulus Miki en gezellen, martelaren	Breda: HH. Paulus Miki en gezellen		r	229	904		[]
2	8	1970	2300	65535	120		H. Hieronymus Emiliani	H. Hieronymus Emiliani		w	235	929		[]
2	8	1970	2300	65535	120		H. Josephina Bakhita, maagd	H. Josephina Bakhita		w	547	912		[]
2	10	1970	2300	65535	100	g	H. Scholastica, maagd	H. Scholastica		w	236	912		[]
2	11	1970	2300	65535	120		Heilige maagd Maria van Lourdes	H. Maria van Lourdes		w	237	902		[]
2	14	1970	2300	65535	100	g	HH. Cyrillus, monnik, en Methodius, bisschop	HH. Cyrillus en Methodius		w	240	909		[]
2	14	1970	2300	65535	70	f	Europa: HH. Cyrillus, monnik, en Methodius, bisschop, patronen van het continent	Europa: HH. Cyrillus en Methodius		w	240	909		[]
2	17	1970	2300	65535	120		Zeven HH. Stichters van de servieten	HH. Stichters v/d servieten		w	241	915		[]
2	21	1970	2300	65535	120		H. Petrus Damiani, bisschop en kerkleraar	H. Petrus Damiani		w	246	908 910		[]
2	22	1970	2300	65535	70	f	Cathedra van de heilige apostel Petrus	St. Petrus' Stoel		w	247	903		[]
2	23	1970	2300	65535	100	g	H. Polycarpus, bisschop en martelaar	H. Polycarpus		r	248	905 908		[]
3	1	1970	2300	65535	120		Utrecht en Rotterdam: H. Swietbert, bisschop	Utrecht en Rotterdam: H. Swietbert		w	251	931		[]
3	3	1970	2300	65535	120		Groningen: H. Frederik, abt	Groningen: H. Frederik		w	254	920		[]
3	4	1970	2300	65535	120		H. Casimir	H. Casimir		w	255	915		[]
3	7	1970	2300	65535	100	g	HH. Perpetua en Felicitas, martelaressen	HH. Perpetua en Felicitas		r	258	904		[]
3	8	1970	2300	65535	120		H. Johannes a Deo, kloosterling	H. Johannes a Deo		w	259	920 923		[]
3	9	1970	2300	65535	120		H. Francisca Romana, kloosterlinge	H. Francisca Romana		w	260	921		[]
3	17	1970	2300	65535	120		H. Patricius, bisschop	H. Patricius		w	261	908		[]
3	17	1970	2300	65535	120		Breda: H. Gertrudis, maagd	Breda: H. Gertrudis		w	262	912 921		[]
3	18	1970	2300	65535	120		H. Cyrillus van Jeruzalem, bisschop en kerkleraar	H. Cyrillus van Jeruzalem		w	263	908 910		[]
X	10	1970	2300	65535	30	h	H. Jozef, bruidegom van de heilige maagd Maria	H. Jozef		w	264	909		[]
3	23	1970	2300	65535	120		H. Turibius de Mogrovejo, bisschop	H. Turibius de Mogrovejo		w	265	908		[]
X	11	1970	2300	65535	30	h	Aankondiging van de Heer - Maria Boodschap	Maria Boodschap		w	266			[]
3	26	1970	2300	65535	120		Utrecht en Groningen: H. Ludger, bisschop	Utrecht en Groningen: H. Ludger		w	267	908 931		[]
4	2	1970	2300	65535	120		H. Franciscus van Paola, kluizenaar	H. Franciscus van Paola		w	268	920		[]
4	4	1970	2300	65535	120		H. Isidorus, bisschop en kerkleraar	H. Isidorus		w	269	908 910		[]
4	5	1970	2300	65535	120		H. Vincentius Ferrer, priester	H. Vincentius Ferrer		w	270	909		[]
4	7	1970	2300	65535	100	g	H. Johannes Baptista de la Salle, priester	H. Johannes Baptista de la Salle		w	271	909 929		[]
4	11	1970	2300	65535	100	g	H. Stanislaus, bisschop en martelaar	H. Stanislaus		r	272	905 908		[]
4	13	1970	2300	65535	120		H. Martinus I, paus en martelaar	H. Martinus I		r	273	905 907		[]
4	21	1970	2300	65535	120		H. Anselmus, bisschop en kerkleraar	H. Anselmus		w	276	908 910		[]
4	23	1970	2300	65535	120		H. Joris, martelaar	H. Joris		r	277	905		[]
4	23	1970	2300	65535	120		H. Adalbert, bisschop en martelaar	H. Adalbert		r	542	908 905		[]
4	24	1970	2300	65535	120		H. Fidelis van Sigmaringen, priester en martelaar	H. Fidelis van Sigmaringen		r	278	905		[]
4	24	1970	2300	65535	80	f	Ordinariaat voor de Ned. Strijdkrachten: Verjaardag van de wijding van de bisschopskerk	Ned. Strijdkrachten: Verjaardag wijding bisschopskerk		w	279	901		[]
4	25	1970	2300	65535	70	f	H. Marcus, evangelist	H. Marcus		r	280	903		[]
4	26	1970	2300	65535	120		Ordinariaat voor de Ned. Strijdkrachten: H. Fidelis van Sigmaringen, priester en martelaar	Ned. Strijdkrachten: H. Fidelis van Sigmaringen		r	278	905		[]
4	27	1970	2300	65535	120		Nederland: H. Petrus Canisius, priester en kerkleraar	Nederland: H. Petrus Canisius		w	282	909 910		[]
4	28	1970	2300	65535	120		H. Petrus Chanel, priester en martelaar	H. Petrus Chanel		r	283	905		[]
4	28	1970	2300	65535	120		H. Lodewijk Maria Grignion van Montfort, priester	H. Lodewijk Maria van Montfort		w	543	909 915		[]
4	29	1970	2300	65535	100	g	H. Catharina van Siena, maagd en kerklerares	H. Catharina van Siena		w	285	912		[]
4	29	1970	2300	65535	80	f	Europa: H. Catharina van Siena, maagd en kerklerares, patrones van het continent	Europa: H. Catharina van Siena		w	539	912		[]
4	30	1970	2300	65535	120		H. Pius V, paus	H. Pius V		w	286	907		[]
5	1	1970	2300	65535	120		H. Jozef, de arbeider	H.Jozef, de arbeider		w	287	909		[]
5	2	1970	2300	65535	100	g	H. Athanasius, bisschop en kerkleraar	H. Athanasius		w	288	908 910		[]
5	2	1970	2300	65535	80	f	Haarlem: Verjaardag van de wijding van de kathedraal	Haarlem: Verjaardag wijding kathedraal		w	289	901		[]
5	3	1970	2300	65535	70	f	HH. Filippus en Jakobus, apostelen	HH. Filippus en Jakobus		r	290	903		[]
5	4	1970	2300	65535	110	g	Haarlem: H. Athanasius, bisschop en kerkleraar	Haarlem: H. Athanasius		w	288	908 910		[]
5	8	1970	2300	65535	80	f	Rotterdam: Verjaardag van de wijding van de kathedraal	Rotterdam: Verjaardag wijding kathedraal		w	292	901		[]
5	8	1970	2300	65535	120		Roermond: HH. Wiro, Plechelmus en Otger	Roermond: HH. Wiro, Plechelmus en Otger		w	293	930		[]
5	8	1970	2300	65535	120		Roermond: Z. Clara van het arme Kind Jezus, maagd	Roermond: Z. Clara van het arme Kind Jezus		w	578	912 925		[]
5	12	1970	2300	65535	120		HH. Nereus en Achilles, martelaren	HH. Nereus en Achilles		r	295	904		[]
5	12	1970	2300	65535	120		H. Pancratius, martelaar	H. Pancratius		r	296	905		[]
5	13	1970	2300	65535	80	f	Roermond: H. Servatius, bisschop	Roermond: H. Servatius		w	297	931 908		[]
5	13	1970	2300	65535	120		's-Hertogenbosch: H. Servatius, bisschop	's-Hertogenbosch: H. Servatius		w	298	931		[]
5	13	1970	2300	65535	120		H. Maagd Maria van Fatima	H. Maria van Fatima		w	548	902		[]
5	14	1970	2300	65535	70	f	H. Mattias, apostel	H. Mattias		r	301	903		[]
5	15	1970	2300	65535	120		Roermond: Alle heilige Bisschoppen van Maastricht	Roermond: HH. Bisschoppen van Maastricht		w	302	908		[]
5	18	1970	2300	65535	120		H. Johannes I, paus en martelaar	H. Johannes I		r	305	905 907		[]
5	20	1970	2300	65535	120		H. Bernardinus van Siena, priester	H. Bernardinus van Siena		w	306	909		[]
5	20	1970	2300	65535	120		Roermond: Z. Josefa Stenmanns, maagd	Roermond: Z. Josefa Stenmanns		w	580	912		[]
5	21	1970	2300	65535	120		H. Christophorus Magallaen, priester, en gezellen, martelaren	H. Christophorus Magallaen en gezellen		r	549	904		[]
5	22	1970	2300	65535	120		H. Rita van Cassia, kloosterlinge	H. Rita van Cassia		w	550	921		[]
5	24	1970	2300	65535	120		Groningen: H. Beda de Eerbiedwaardige, priester en kerkleraar	Groningen: H. Beda de Eerbiedwaardige		w	307	910 920		[]
5	24	1970	2300	65535	120		Groningen: H. Gregorius VII, paus	Groningen: H. Gregorius VII		w	308	907		[]
5	24	1970	2300	65535	120		Groningen: H. Maria Magdalena de'Pazzi, maagd	Groningen: H. Maria Magdalena de'Pazzi		w	309	912 921		[]
5	25	1970	2300	65535	120		H. Beda de Eerbiedwaardige, priester en kerkleraar	H. Beda de Eerbiedwaardige		w	307	910 920		[]
5	25	1970	2300	65535	120		H. Gregorius VII, paus	H. Gregorius VII		w	308	907		[]
5	25	1970	2300	65535	120		H. Maria Magdalena de'Pazzi, maagd	H. Maria Magdalena de'Pazzi		w	309	912 921		[]
5	25	1970	2300	65535	80	f	Groningen: Verjaardag van de wijding van de kathedraal	Groningen: Verjaardag wijding kathedraal		w	432	901		[]
5	26	1970	2300	65535	100	g	H. Filippus Neri, priester	H. Filippus Neri		w	310	909 920		[]
5	27	1970	2300	65535	120		H. Augustinus van Canterbury, bisschop	H. Augustinus van Canterbury		w	311	908		[]
5	29	1970	2300	65535	120		H. Paulus VI, paus	H. Paulus VI		w	577	907		[]
5	31	1970	2300	65535	70	f	Maria Bezoek	Maria Bezoek		w	312	902		[]
P	69	1970	2300	65535	100	g	Onbevlekt Hart van Maria	Onbevlekt Hart van Maria		w	313	902		[]
6	1	1970	2300	65535	100	g	H. Justinus, martelaar	H. Justinus		r	314	905		[]
6	2	1970	2300	65535	120		HH. Marcellinus en Petrus, martelaren	HH. Marcellinus en Petrus		r	315	904		[]
